순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
267,울산광역시,울주군,간절곶,울산 울주군,기타관광,기타관광,90451
268,서울특별시,송파구,잠실야구장,서울 송파구 올림픽로 25-0,문화관광,레저스포츠시설,90432
269,충청남도,예산군,수덕사,충남 예산군 수덕사안길 79-0,역사관광,종교성지,90167
270,경상남도,창원시 마산회원구,마산역,경남 창원시 마산회원구 마산역광장로 18-0,기타관광,교통시설,89802
271,전라남도,여수시,향일암,전남 여수시 향일암로 1-0,역사관광,종교성지,89541
272,강원특별자치도,평창군,휘닉스평창,강원 평창군 태기로 174-0,문화관광,복합관광시설,89382
273,경상남도,김해시,신세계백화점김해점,경남 김해시 김해대로 2232-0,쇼핑,백화점,89144
274,경기도,안양시 만안구,안양예술공원,경기 안양시 만안구 예술공원로 195-1,문화관광,도시공원,88972
275,경기도,고양시 일산동구,벨라시타,경기 고양시 일산동구 강송로 33-0,쇼핑,쇼핑몰,88936
276,서울특별시,관악구,롯데백화점관악점,서울 관악구 봉천로 209-0,쇼핑,백화점,88898
277,서울특별시,광진구,롯데백화점건대스타시티점,서울 광진구 능동로 92-0,쇼핑,백화점,88316
278,경상남도,양산시,통도사,경남 양산시 통도사로 108-0,역사관광,종교성지,88100
279,인천광역시,부평구,삼산농산물도매시장,인천 부평구 영성동로 46-0,쇼핑,시장,87996
280,경상북도,경주시,경주시외버스터미널,경북 경주시 강변로 184-0,기타관광,교통시설,87649
281,대구광역시,수성구,수성못,대구 수성구,자연관광,자연경관(하천/해양),87352
282,경상북도,경주시,경주월드,경북 경주시 보문로 544-0,문화관광,테마공원,86809
283,경기도,시흥시,삼미시장,경기 시흥시 삼미시장2길 29-0,쇼핑,시장,86755
284,경기도,파주시,프로방스,경기 파주시 새오리로 69-0,기타관광,기타관광,86580
285,경기도,파주시,임진각,경기 파주시 임진각로 164-0,기타관광,기타관광,86507
286,충청남도,서산시,삼길포항,충남 서산시,자연관광,자연경관(하천/해양),86271
287,전라남도,목포시,목포종합버스터미널,전남 목포시 영산로 525-0,기타관광,교통시설,85559
288,전라남도,여수시,여수엑스포역,전남 여수시 망양로 2-0,기타관광,교통시설,85453
289,제주특별자치도,제주시,용두암,제주 제주시 용두암길 15-0,기타관광,기타관광,85387
290,경기도,고양시 일산동구,고양종합터미널,경기 고양시 일산동구 중앙로 1036-0,기타관광,교통시설,84656
291,충청남도,서산시,서산공용버스터미널,충남 서산시 안견로 190-0,기타관광,교통시설,84337
292,제주특별자치도,서귀포시,천지연폭포,제주 서귀포시 서문서로 1-1,자연관광,자연경관(산),83919
293,경기도,양평군,양평역,경기 양평군 역전길 30-0,기타관광,교통시설,83847
294,전북특별자치도,전주시 덕진구,전주고속버스터미널,전북 전주시 덕진구 가리내로 70-0,기타관광,교통시설,83824
295,충청북도,충주시,충주공용버스터미널,충북 충주시 봉계1길 49-0,기타관광,교통시설,83538
296,부산광역시,서구,송도해수욕장,부산 서구,자연관광,자연경관(하천/해양),83401
297,대전광역시,중구,서대전역,대전 중구 오류로 23-0,기타관광,교통시설,82951
298,서울특별시,금천구,마리오아울렛3관,서울 금천구 벚꽃로 266-0,쇼핑,쇼핑몰,82917
299,경기도,고양시 덕양구,행주산성,경기 고양시 덕양구 행주로15번길 89-0,역사관광,역사유적지,82807
300,경기도,용인시 기흥구,태광CC,경기 용인시 기흥구 흥덕4로 77-0,레저스포츠,육상레저스포츠,82760
301,서울특별시,강북구,롯데백화점미아점,서울 강북구 도봉로 62-0,쇼핑,백화점,82259
302,강원특별자치도,춘천시,춘천시외버스터미널,강원 춘천시 경춘로 2341-0,기타관광,교통시설,82238
303,전라남도,여수시,여수해상케이블카놀아정류장,전남 여수시 돌산로 3600-1,기타관광,기타관광,82091
304,광주광역시,광산구,광주공항,광주 광산구 상무대로 420-25,기타관광,교통시설,82020
305,경기도,성남시 분당구,NC백화점야탑점,경기 성남시 분당구 야탑로81번길 11-0,쇼핑,백화점,82015
306,경기도,고양시 일산서구,아쿠아플라넷일산,경기 고양시 일산서구 한류월드로 282-0,문화관광,테마공원,82001
307,강원특별자치도,홍천군,홍천종합버스터미널,강원 홍천군 홍천로 301-0,기타관광,교통시설,81795
308,경상남도,창원시 성산구,롯데백화점창원점,경남 창원시 성산구 중앙대로 124-0,쇼핑,백화점,81122
309,경상북도,경주시,대릉원,경북 경주시 계림로 9-0,역사관광,역사유적지,80828
310,경기도,광명시,광명스피돔,경기 광명시 광명로 721-0,레저스포츠,육상레저스포츠,80572
311,경기도,안산시 단원구,대부도,경기 안산시 단원구 감나무길 0-0,자연관광,자연경관(하천/해양),80501
312,강원특별자치도,원주시,원주소금산출렁다리,강원 원주시 소금산길 12-0,기타관광,기타관광,80454
313,경상남도,창원시 마산회원구,마산시외버스터미널,경남 창원시 마산회원구 3·15대로 756-0,기타관광,교통시설,80384
314,충청북도,단양군,만천하스카이워크,충북 단양군 옷바위길 10-0,문화관광,랜드마크관광,79456
315,경기도,이천시,비에이비스타CC,경기 이천시 어농로 272-0,레저스포츠,육상레저스포츠,79394
316,경기도,성남시 분당구,아브뉴프랑판교,경기 성남시 분당구 동판교로177번길 25-0,쇼핑,쇼핑몰,79359
317,경기도,화성시,롯데시네마향남,경기 화성시 상신하길로298번길 7-21,문화관광,공연시설,79151
318,강원특별자치도,평창군,월정사,강원 평창군 오대산로 374-8,역사관광,종교성지,78729
319,경상남도,통영시,통영케이블카,경남 통영시 발개로 205-0,기타관광,기타관광,78408
320,경기도,수원시 팔달구,수원월드컵경기장,경기 수원시 팔달구 월드컵로 310-0,문화관광,레저스포츠시설,78376
321,경상남도,창원시 의창구,창원중앙역,경남 창원시 의창구 상남로 381-0,기타관광,교통시설,77757
322,부산광역시,동래구,롯데백화점동래점,부산 동래구 중앙대로 1393-0,쇼핑,백화점,77606
323,경기도,남양주시,덕소역,경기 남양주시 덕소로 56-0,기타관광,교통시설,77582
324,충청남도,공주시,공주종합버스터미널,충남 공주시 신관로 74-0,기타관광,교통시설,77571
325,서울특별시,노원구,2001아울렛중계점,서울 노원구 동일로204가길 46-0,쇼핑,대형마트,77565
326,경상북도,경주시,보문관광단지,경북 경주시 보문로 424-33,문화관광,복합관광시설,77454
327,서울특별시,강남구,신사동가로수길,서울 강남구,문화관광,테마공원,77379
328,경기도,고양시 일산서구,탄현역,경기 고양시 일산서구 경의로 856-0,기타관광,교통시설,77357
329,경기도,하남시,미사경정공원,경기 하남시 미사대로 505-0,문화관광,도시공원,77261
330,서울특별시,은평구,NC백화점불광점,서울 은평구 불광로 20-0,쇼핑,백화점,77207
331,서울특별시,강북구,북서울꿈의숲,서울 강북구 월계로 173-0,문화관광,도시공원,77187
332,서울특별시,송파구,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,쇼핑몰,77105
333,경기도,부천시,뉴코아아울렛부천점,경기 부천시 송내대로 239-0,쇼핑,대형마트,76425
334,경기도,용인시 기흥구,골드CC,경기 용인시 기흥구 기흥단지로 398-0,레저스포츠,육상레저스포츠,76376
335,경상남도,통영시,스카이라인루지통영,경남 통영시 발개로 178-0,레저스포츠,기타레저스포츠,75272
336,전북특별자치도,군산시,롯데몰군산점,전북 군산시 조촌로 130-0,쇼핑,쇼핑몰,75259
337,인천광역시,남동구,CGV인천,인천 남동구 예술로 198-0,문화관광,공연시설,74928
338,경상북도,경주시,석굴암,경북 경주시 석굴로 238-0,역사관광,역사유적지,74652
339,경기도,안산시 단원구,NC백화점고잔점,경기 안산시 단원구 광덕대로 194-0,쇼핑,백화점,74563
340,서울특별시,용산구,전쟁기념관,서울 용산구 이태원로 29-0,문화관광,전시시설,74529
341,서울특별시,구로구,고척스카이돔,서울 구로구 경인로 430-0,문화관광,레저스포츠시설,74499
342,울산광역시,남구,현대백화점울산점,울산 남구 삼산로 261-0,쇼핑,백화점,74463
343,서울특별시,송파구,가락수산시장,서울 송파구 양재대로 932-0,쇼핑,시장,74336
344,경기도,광주시,남한산성,경기 광주시 남한산성로 784-16,역사관광,역사유적지,74190
345,제주특별자치도,제주시,이호테우해변,제주 제주시,자연관광,자연경관(하천/해양),74092
346,인천광역시,남동구,모래내시장,인천 남동구 호구포로 818-0,쇼핑,시장,74051
347,경상남도,창원시 의창구,창원역,경남 창원시 의창구 의창대로 67-0,기타관광,교통시설,73982
348,인천광역시,강화군,전등사,인천 강화군 전등사로 37-41,역사관광,종교성지,73965
349,광주광역시,서구,김대중컨벤션센터,광주 서구 상무누리로 30-0,문화관광,전시시설,73836
350,경기도,화성시,동탄호수공원,경기 화성시,문화관광,도시공원,73761
351,광주광역시,동구,롯데백화점광주점,광주 동구 독립로 268-0,쇼핑,백화점,73648
352,충청북도,청주시 청원구,오창호수공원,충북 청주시 청원구 오창공원로 311-0,문화관광,도시공원,73579
353,제주특별자치도,서귀포시,카멜리아힐,제주 서귀포시 병악로 166-0,문화관광,테마공원,73559
354,제주특별자치도,제주시,에코랜드테마파크,제주 제주시 번영로 1278-169,문화관광,테마공원,73127
355,강원특별자치도,원주시,오크밸리CC,강원 원주시 월송석화로 950-0,레저스포츠,육상레저스포츠,72812
356,충청북도,청주시 흥덕구,롯데아울렛청주점,충북 청주시 흥덕구 2순환로 1004-0,쇼핑,쇼핑몰,72650
357,서울특별시,중구,방산종합시장,서울 중구 동호로37길 20-0,쇼핑,시장,72519
358,경기도,평택시,AK플라자평택,경기 평택시 평택로 51-0,쇼핑,백화점,72243
359,울산광역시,남구,롯데백화점울산점,울산 남구 삼산로 288-0,쇼핑,백화점,72051
359,제주특별자치도,서귀포시,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,기타관광,72051
361,서울특별시,마포구,메가박스상암월드컵경기장,서울 마포구 월드컵로 240-0,문화관광,공연시설,71668
362,경기도,수원시 팔달구,CGV동수원,경기 수원시 팔달구 권광로 181-0,문화관광,공연시설,71388
363,대구광역시,북구,롯데백화점대구점,대구 북구 태평로 161-0,쇼핑,백화점,71332
364,인천광역시,연수구,트리플스트리트A동,인천 연수구 송도과학로16번길 33-1,쇼핑,쇼핑몰,71193
365,전북특별자치도,전주시 완산구,롯데백화점전주점,전북 전주시 완산구 온고을로 2-0,쇼핑,백화점,70820
366,제주특별자치도,제주시,한라산둘레길사려니숲길,제주 제주시,레저스포츠,기타레저스포츠,70784
367,경기도,화성시,전곡항,경기 화성시,자연관광,자연경관(하천/해양),70650
368,충청북도,단양군,단양구경시장,충북 단양군 도전5길 31-0,쇼핑,시장,70579
369,서울특별시,서초구,예술의전당콘서트홀,서울 서초구 남부순환로 2406-0,문화관광,공연시설,70210
370,전라남도,여수시,아쿠아플라넷여수,전남 여수시 오동도로 61-11,문화관광,테마공원,69977
371,경상북도,안동시,안동하회마을,경북 안동시 하회종가길 2-1,역사관광,역사유적지,69945
372,제주특별자치도,제주시,새별오름,제주 제주시,자연관광,자연관광(산),69857
373,경상남도,하동군,화개장터,경남 하동군 쌍계로 17-0,쇼핑,시장,69808
374,전북특별자치도,군산시,선유도,전북 군산시 선유남길 34-22,자연관광,자연경관(하천/해양),69692
375,충청북도,제천시,제천역,충북 제천시 의림대로 1-0,기타관광,교통시설,69600
376,강원특별자치도,춘천시,소양강스카이워크,강원 춘천시 영서로 2663-0,문화관광,랜드마크관광,69405
377,서울특별시,서초구,세빛섬,서울 서초구 올림픽대로 2085-14,자연관광,자연경관(하천/해양),69256
378,충청북도,청주시 상당구,청남대,충북 청주시 상당구 청남대길 646-0,기타관광,기타관광,69230
379,강원특별자치도,정선군,정선아리랑시장,강원 정선군 봉양7길 39-0,쇼핑,시장,69226
380,강원특별자치도,강릉시,강릉시외버스터미널,강원 강릉시 하슬라로 27-0,기타관광,교통시설,69075
381,인천광역시,중구,신포국제시장,인천 중구 우현로49번길 11-5,쇼핑,시장,69058
382,충청남도,아산시,파라다이스스파도고,충남 아산시 도고온천로 176-1,체험관광,웰니스관광,68566
383,경기도,포천시,국립수목원,경기 포천시 광릉수목원로 415-0,문화관광,테마공원,68374
384,경기도,용인시 기흥구,수원CC,경기 용인시 기흥구 중부대로 495-0,레저스포츠,육상레저스포츠,68294
385,경상남도,김해시,김해롯데워터파크본관,경남 김해시 장유로 555-0,문화관광,테마공원,68265
386,부산광역시,해운대구,반여농산물도매시장,부산 해운대구 수영강변대로 626-0,쇼핑,시장,68204
387,서울특별시,마포구,망원시장,서울 마포구 포은로8길 14-0,쇼핑,시장,68071
388,서울특별시,동대문구,경동시장,서울 동대문구 고산자로36길 3-0,쇼핑,시장,67953
389,전북특별자치도,정읍시,정읍역,전북 정읍시 서부산업도로 305-0,기타관광,교통시설,67657
390,경상북도,경주시,국립경주박물관,경북 경주시 일정로 186-0,문화관광,전시시설,67638
391,경기도,성남시 분당구,2001아울렛분당점,경기 성남시 분당구 미금일로154번길 20-0,쇼핑,대형마트,67511
392,경기도,용인시 기흥구,88CC,경기 용인시 기흥구 석성로521번길 169-0,레저스포츠,육상레저스포츠,67388
393,충청북도,단양군,도담삼봉,충북 단양군 삼봉로 644-0,기타관광,기타관광,67259
394,경기도,양주시,LF스퀘어양주점,경기 양주시 평화로 1593-0,쇼핑,쇼핑몰,67257
395,경기도,광주시,뉴서울CC,경기 광주시 삼지곡길 95-0,레저스포츠,육상레저스포츠,67193
396,전북특별자치도,군산시,선유도해수욕장,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),67094
397,경기도,구리시,모다아울렛구리남양주점,경기 구리시 경춘북로 230-0,쇼핑,쇼핑몰,66998
397,경기도,의정부시,의정부버스터미널,경기 의정부시 동일로 640-0,기타관광,교통시설,66998
399,강원특별자치도,정선군,강원랜드,강원 정선군 하이원길 265-0,문화관광,복합관광시설,66989
400,경상남도,남해군,보리암,경남 남해군 보리암로 665-0,역사관광,종교성지,66903
401,충청남도,태안군,만리포해수욕장,충남 태안군 만리포2길 138-0,자연관광,자연경관(하천/해양),66863
402,광주광역시,광산구,롯데아울렛광주수완점,광주 광산구 장신로 98-0,쇼핑,쇼핑몰,66753
403,경기도,평택시,안중공용버스터미널,경기 평택시 안현로서9길 14-4,기타관광,교통시설,66700
404,서울특별시,종로구,북악스카이웨이,서울 종로구,기타관광,데이트코스,66447
405,경기도,화성시,롯데시네마병점,경기 화성시 효행로 1052-0,문화관광,공연시설,66269
406,경기도,가평군,쁘띠프랑스,경기 가평군 호반로 1063-0,문화관광,복합관광시설,65942
407,경기도,파주시,서원힐스CC,경기 파주시 서원길 333-0,레저스포츠,육상레저스포츠,65913
408,경기도,화성시,기흥CC,경기 화성시 풀무골로106번길 244-0,레저스포츠,육상레저스포츠,65898
409,경기도,포천시,산정호수,경기 포천시,자연관광,자연경관(하천/해양),65859
410,충청남도,보령시,대천항,충남 보령시,자연관광,자연경관(하천/해양),65845
411,전라남도,광양시,LF스퀘어광양점,전남 광양시 순광로 466-0,쇼핑,쇼핑몰,65646
412,대전광역시,대덕구,신탄진역,대전 대덕구,기타관광,교통시설,65639
413,서울특별시,영등포구,여의도백화점,서울 영등포구 국제금융로6길 33-0,쇼핑,쇼핑몰,65473
414,대전광역시,중구,대전오월드,대전 중구 사정공원로 70-0,문화관광,테마공원,65313
415,경기도,하남시,캐슬렉스서울GC,경기 하남시 감이로 317-0,레저스포츠,육상레저스포츠,65010
416,전라남도,순천시,순천만습지,전남 순천시 순천만길 513-25,기타관광,기타관광,64985
417,경기도,성남시 중원구,모란민속5일장,경기 성남시 중원구 둔촌대로 68-0,쇼핑,시장,64891
418,서울특별시,종로구,경복궁,서울 종로구 사직로 161-0,역사관광,역사유적지,64354
419,경기도,남양주시,마석역,경기 남양주시 마석중앙로 107-0,기타관광,교통시설,64317
420,경기도,용인시 기흥구,AK&기흥,경기 용인시 기흥구 기흥역로 63-0,쇼핑,쇼핑몰,64130
421,대전광역시,유성구,모다아울렛대전점,대전 유성구 대정로 5-0,쇼핑,쇼핑몰,63840
422,경기도,화성시,CGV동탄역,경기 화성시 동탄대로 537-0,문화관광,공연시설,63834
423,경기도,이천시,테르메덴,경기 이천시 사실로 984-0,체험관광,웰니스관광,63814
424,강원특별자치도,양양군,낙산해변,강원 양양군 해맞이길 59-0,자연관광,자연경관(하천/해양),63535
425,부산광역시,서구,송도해상케이블카,부산 서구 송도해변로 171-0,기타관광,기타관광,63472
426,강원특별자치도,동해시,묵호항,강원 동해시,자연관광,자연경관(하천/해양),63437
427,인천광역시,강화군,석모도미네랄온천,인천 강화군 삼산남로 865-17,체험관광,웰니스관광,63239
428,충청남도,천안시 서북구,모다아울렛천안아산점,충남 천안시 서북구 공원로 196-0,쇼핑,쇼핑몰,63142
429,강원특별자치도,인제군,속삭이는자작나무숲,강원 인제군,자연관광,자연공원,63028
430,부산광역시,동래구,메가마트동래점,부산 동래구 충렬대로 197-0,쇼핑,대형마트,62862
431,제주특별자치도,제주시,월정리해변,제주 제주시,자연관광,자연경관(하천/해양),62806
432,서울특별시,강서구,롯데백화점김포공항점,서울 강서구 하늘길 38-0,쇼핑,백화점,62697
433,인천광역시,서구,베어즈베스트청라GC,인천 서구 청라대로316번길 45-0,레저스포츠,육상레저스포츠,62475
434,경기도,수원시 팔달구,화성행궁,경기 수원시 팔달구 정조로 825-0,역사관광,역사유적지,62424
435,부산광역시,부산진구,부산시민공원,부산 부산진구 시민공원로 73-0,문화관광,도시공원,62373
436,경기도,용인시 처인구,코리아CC,경기 용인시 처인구 기흥단지로 579-0,레저스포츠,육상레저스포츠,62363
437,서울특별시,종로구,국립현대미술관서울관,서울 종로구 삼청로 30-0,문화관광,전시시설,62227
438,전북특별자치도,전주시 덕진구,전주시외버스공용터미널,전북 전주시 덕진구 가리내로 30-0,기타관광,교통시설,62183
439,강원특별자치도,양양군,서피비치,강원 양양군 하조대해안길 119-0,레저스포츠,수상레저스포츠,62129
440,경기도,수원시 권선구,수원농수산물도매시장,경기 수원시 권선구 세권로 243-0,쇼핑,시장,61942
441,제주특별자치도,서귀포시,아쿠아플라넷제주,제주 서귀포시 섭지코지로 95-0,문화관광,테마공원,61937
442,제주특별자치도,제주시,비자림,제주 제주시 비자숲길 55-0,자연관광,자연공원,61877
443,서울특별시,중구,남대문시장,서울 중구,쇼핑,시장,61866
444,전북특별자치도,부안군,채석강,전북 부안군,기타관광,기타관광,61696
445,대전광역시,중구,세이백화점본점,대전 중구 계백로 1700-0,쇼핑,백화점,61576
446,전북특별자치도,전주시 덕진구,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,문화관광,레저스포츠시설,61572
447,서울특별시,송파구,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,쇼핑몰,61533
448,인천광역시,중구,삼목선착장,인천 중구 영종해안북로847번길 55-0,기타관광,교통시설,61523
449,서울특별시,용산구,블루스퀘어,서울 용산구 이태원로 294-0,문화관광,공연시설,61515
450,강원특별자치도,양양군,휴휴암,강원 양양군 광진2길 3-16,역사관광,종교성지,61125
451,경상북도,영주시,영주역,경북 영주시 선비로 64-0,기타관광,교통시설,61080
452,부산광역시,동구,부산진시장,부산 동구 진시장로 24-0,쇼핑,시장,60990
453,경기도,부천시,세이브존부천상동점,경기 부천시 길주로 105-0,쇼핑,대형마트,60851
454,세종특별자치시,세종특별자치시,CGV세종,세종시   도움1로 108-0,문화관광,공연시설,60719
455,서울특별시,서초구,잠원한강공원,서울 서초구 잠원로 221-124,문화관광,도시공원,60640
456,인천광역시,남동구,뉴코아아울렛인천점,인천 남동구 인하로 485-0,쇼핑,대형마트,60638
457,서울특별시,송파구,NC백화점송파점,서울 송파구 충민로 66-0,쇼핑,백화점,60544
458,서울특별시,용산구,용산전자상가,서울 용산구,쇼핑,기타쇼핑시설,60026
459,대구광역시,달서구,이월드,대구 달서구 두류공원로 200-0,문화관광,테마공원,59976
460,경기도,포천시,베어스타운스키장휴업중,경기 포천시 금강로2536번길 27-0,레저스포츠,육상레저스포츠,59952
460,서울특별시,광진구,뚝섬유원지,서울 광진구,문화관광,복합관광시설,59952
462,경기도,용인시 기흥구,경기도어린이박물관,경기 용인시 기흥구 상갈로 6-0,문화관광,전시시설,59754
463,전라남도,완도군,완도항여객선터미널,전남 완도군 장보고대로 339-0,기타관광,교통시설,59727
464,부산광역시,북구,구포역,부산 북구 구포만세길 82-0,기타관광,교통시설,59615
465,경기도,여주시,신라CC,경기 여주시 신라그린길 84-0,레저스포츠,육상레저스포츠,59603
466,부산광역시,사하구,감천문화마을,부산 사하구 감내2로 203-0,기타관광,기타관광,59103
467,제주특별자치도,서귀포시,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,기타관광,59066
468,경상북도,문경시,문경새재,경북 문경시 새재로 932-0,역사관광,역사유적지,58920
469,서울특별시,강남구,갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,쇼핑,백화점,58899
470,경기도,수원시 권선구,서수원버스터미널,경기 수원시 권선구 수인로 291-0,기타관광,교통시설,58402
471,충청남도,서천군,서천특화시장,충남 서천군 충절로 42-0,쇼핑,시장,58395
472,경상북도,김천시,김천역,경북 김천시 김천로 111-0,기타관광,교통시설,58187
473,서울특별시,송파구,잠실한강공원,서울 송파구 한가람로 65-0,문화관광,도시공원,57903
474,경기도,구리시,구리한강시민공원,경기 구리시,문화관광,도시공원,57891
475,경기도,하남시,신세계백화점스타필드하남점,경기 하남시 미사대로 750-0,쇼핑,백화점,57881
476,경기도,양주시,레이크우드CC,경기 양주시 만송로 244-0,레저스포츠,육상레저스포츠,57859
477,인천광역시,미추홀구,인천SSG랜더스필드,인천 미추홀구 매소홀로 618-0,문화관광,레저스포츠시설,57827
478,서울특별시,은평구,수색역,서울 은평구 수색로 261-1,기타관광,교통시설,57745
479,서울특별시,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,문화관광,테마공원,57698
480,전북특별자치도,고창군,선운사,전북 고창군 선운사로 250-0,역사관광,종교성지,57630
481,경기도,안성시,신안CC,경기 안성시 개울말길 149-0,레저스포츠,육상레저스포츠,57619
482,부산광역시,강서구,스타필드시티명지,부산 강서구 명지국제6로 168-0,쇼핑,쇼핑몰,57353
483,제주특별자치도,제주시,곽지해수욕장,제주 제주시,자연관광,자연경관(하천/해양),57293
484,경기도,용인시 처인구,해솔리아CC,경기 용인시 처인구 백자로297번길 74-0,레저스포츠,육상레저스포츠,57222
485,전라남도,무안군,무안국제공항,전남 무안군 공항로 970-260,기타관광,교통시설,57218
486,부산광역시,해운대구,더베이101,부산 해운대구 동백로 52-0,문화관광,기타문화관광지,57210
487,인천광역시,연수구,트리플스트리트D동,인천 연수구 송도과학로16번길 33-4,쇼핑,쇼핑몰,57107
488,경기도,용인시 처인구,플라자CC용인,경기 용인시 처인구 봉무로153번길 79-0,레저스포츠,육상레저스포츠,56996
489,대구광역시,달서구,모다아울렛대구점,대구 달서구 달서대로 411-0,쇼핑,쇼핑몰,56981
490,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,문화관광,랜드마크관광,56854
491,경기도,양평군,용문사,경기 양평군 용문산로 782-0,역사관광,종교성지,56842
492,부산광역시,중구,부평깡통시장,부산 중구 부평1길 48-0,쇼핑,시장,56827
493,경기도,안산시 단원구,롯데백화점안산점,경기 안산시 단원구 고잔1길 12-0,쇼핑,백화점,56710
494,경상남도,창원시 마산합포구,마산어시장,경남 창원시 마산합포구 복요리로 7-0,쇼핑,시장,56548
495,제주특별자치도,서귀포시,빛의벙커,제주 서귀포시 서성일로1168번길 89-17,문화관광,전시시설,56468
496,부산광역시,해운대구,벡스코제2전시장,부산 해운대구 APEC로 30-0,문화관광,전시시설,56331
497,경기도,여주시,솔모로CC,경기 여주시 솔모로그린길 171-0,레저스포츠,육상레저스포츠,56325
498,부산광역시,강서구,렛츠런파크부산경남,부산 강서구 가락대로 929-0,레저스포츠,육상레저스포츠,56261
499,강원특별자치도,속초시,영금정전망대,강원 속초시,문화관광,랜드마크관광,56150
500,경상북도,경주시,문무대왕릉,경북 경주시,역사관광,역사유적지,56129
